"acousticness","album","album_uri","analysis_url","artist","artist_uri","danceability","duration_ms","energy","id","instrumentalness","key","liveness","loudness","mode","name","name_uri","play_count","popularity","speechiness","tempo","time_signature","track_href","type","uri","valence"
"0.687","Kannathil Muthamittal (Original Motion Picture Soundtrack)","spotify:album:6LuHNhlk9aftClni3vMS8w","https://api.spotify.com/v1/audio-analysis/1PT7E4EdjZkZ4vUWbUXY5c","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.615","371632","0.31","1PT7E4EdjZkZ4vUWbUXY5c","5.21E-06","1","0.102","-14.586","0","Vidai Kodu Engal Naadae","spotify:track:1PT7E4EdjZkZ4vUWbUXY5c","11","24","0.0435","133.916","4","https://api.spotify.com/v1/tracks/1PT7E4EdjZkZ4vUWbUXY5c","audio_features","spotify:track:1PT7E4EdjZkZ4vUWbUXY5c","0.153"
"0.86","Hit Man Returns: David Foster & Friends","spotify:album:5Qjt5BgrHeUAfPHeJpKjA9","https://api.spotify.com/v1/audio-analysis/4cP9DbfHet9Z26ryePiXvk","Martina McBride","spotify:artist:3P33qFNGBVXl86yQYWspFj","0.245","220467","0.241","4cP9DbfHet9Z26ryePiXvk","0","2","0.532","-9.744","1","We've Got Tonight","spotify:track:4cP9DbfHet9Z26ryePiXvk","11","34","0.0358","58.892","4","https://api.spotify.com/v1/tracks/4cP9DbfHet9Z26ryePiXvk","audio_features","spotify:track:4cP9DbfHet9Z26ryePiXvk","0.341"
"0.288","Crazy Love","spotify:album:4Q68FnYm5mNmg8HGXsBGeF","https://api.spotify.com/v1/audio-analysis/1gwwNLcYQRnzvkBhwDjUX3","Audien","spotify:artist:4xnMDfgEmXZEEDdITKcGuE","0.689","174545","0.881","1gwwNLcYQRnzvkBhwDjUX3","1.69E-05","11","0.0746","-1.448","0","Crazy Love","spotify:track:1gwwNLcYQRnzvkBhwDjUX3","11","57","0.0545","109.991","4","https://api.spotify.com/v1/tracks/1gwwNLcYQRnzvkBhwDjUX3","audio_features","spotify:track:1gwwNLcYQRnzvkBhwDjUX3","0.532"
"0.0352","Made In The A.M. (Deluxe Edition)","spotify:album:1gMxiQQSg5zeu4htBosASY","https://api.spotify.com/v1/audio-analysis/0HMjXBAZmSYOTTi33WpMso","One Direction","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","0.655","187427","0.699","0HMjXBAZmSYOTTi33WpMso","0","11","0.064","-4.421","1","History","spotify:track:0HMjXBAZmSYOTTi33WpMso","11","73","0.0493","86.704","4","https://api.spotify.com/v1/tracks/0HMjXBAZmSYOTTi33WpMso","audio_features","spotify:track:0HMjXBAZmSYOTTi33WpMso","0.802"
"0.208","FourFiveSeconds - Single","spotify:album:5OoLsVOTca8xpCv81Dupfk","https://api.spotify.com/v1/audio-analysis/4Nk0ILmwP0Q31zt7OcHiTv","Ali Brustofski","spotify:artist:6KxBixTtWRYyojmIvlFvjD","0.417","193252","0.66","4Nk0ILmwP0Q31zt7OcHiTv","0","9","0.0231","-4.714","1","FourFiveSeconds","spotify:track:4Nk0ILmwP0Q31zt7OcHiTv","11","1","0.149","204.658","4","https://api.spotify.com/v1/tracks/4Nk0ILmwP0Q31zt7OcHiTv","audio_features","spotify:track:4Nk0ILmwP0Q31zt7OcHiTv","0.639"
"0.109","I Thought You Should Kno - EP","spotify:album:3beemxsWtQmc5iwpV2oZxR","https://api.spotify.com/v1/audio-analysis/1PtILXqBNs42bKo0F7fnPB","Kris Rich","spotify:artist:6uy8mGoaaLzkUkSsQactJP","0.596","132706","0.575","1PtILXqBNs42bKo0F7fnPB","0","6","0.0913","-9.754","1","Been a While","spotify:track:1PtILXqBNs42bKo0F7fnPB","11","4","0.297","170.043","4","https://api.spotify.com/v1/tracks/1PtILXqBNs42bKo0F7fnPB","audio_features","spotify:track:1PtILXqBNs42bKo0F7fnPB","0.395"
"0.21","Wake Up Sid (Original Motion Picture Soundtrack)","spotify:album:1fzE65RP7Gyhi8hdOv8eRQ","https://api.spotify.com/v1/audio-analysis/4MnDLNhqL6HuSzFO4b4rvJ","Shankar-Ehsaan-Loy","spotify:artist:0L5GV6LN8SWWUWIdBbTLTZ","0.639","254507","0.617","4MnDLNhqL6HuSzFO4b4rvJ","0.00558","4","0.099","-8.897","1","Aaj Kal Zindagi","spotify:track:4MnDLNhqL6HuSzFO4b4rvJ","11","32","0.0329","134.95","4","https://api.spotify.com/v1/tracks/4MnDLNhqL6HuSzFO4b4rvJ","audio_features","spotify:track:4MnDLNhqL6HuSzFO4b4rvJ","0.405"
"0.447","Raavanan","spotify:album:2GPtsYjjXtSrbx6ZcaZ7Mw","https://api.spotify.com/v1/audio-analysis/5eq0XY1kUhEHgVeRnBHint","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.751","252307","0.486","5eq0XY1kUhEHgVeRnBHint","0.00093","4","0.108","-7.299","1","Kalvare","spotify:track:5eq0XY1kUhEHgVeRnBHint","11","22","0.0301","100.003","4","https://api.spotify.com/v1/tracks/5eq0XY1kUhEHgVeRnBHint","audio_features","spotify:track:5eq0XY1kUhEHgVeRnBHint","0.497"
"0.971","Slumdog Millionaire - Music From The Motion Picture","spotify:album:2oJI1pZ52LD11fgIaxEdRx","https://api.spotify.com/v1/audio-analysis/1Nnrj856MMGbtVRzJBMTFE","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.28","189373","0.208","1Nnrj856MMGbtVRzJBMTFE","0.344","0","0.0812","-21.619","1","Latika's Theme","spotify:track:1Nnrj856MMGbtVRzJBMTFE","11","38","0.0393","94.941","4","https://api.spotify.com/v1/tracks/1Nnrj856MMGbtVRzJBMTFE","audio_features","spotify:track:1Nnrj856MMGbtVRzJBMTFE","0.0889"
"0.836","Irony","spotify:album:2U4wYbbFaKQhnyKA605JqH","https://api.spotify.com/v1/audio-analysis/4l34XD4IFqqnb8Zyf9AQX7","Sungha Jung","spotify:artist:3OpWOvjJnk86geCHrAxkHA","0.431","292160","0.329","4l34XD4IFqqnb8Zyf9AQX7","0.899","2","0.0952","-14.646","1","Waterfall","spotify:track:4l34XD4IFqqnb8Zyf9AQX7","11","21","0.0381","96.525","4","https://api.spotify.com/v1/tracks/4l34XD4IFqqnb8Zyf9AQX7","audio_features","spotify:track:4l34XD4IFqqnb8Zyf9AQX7","0.424"
"0.0439","KO (Original Motion Picture Soundtrack)","spotify:album:0DZaLTgltNnc8rAGFymnDN","https://api.spotify.com/v1/audio-analysis/25SOVnk2agskqzqeKPcx2Q","Aalaap Raju","spotify:artist:6qcMtXmofIpnR9TBhgamMR","0.793","333600","0.571","25SOVnk2agskqzqeKPcx2Q","0.000215","7","0.193","-6.289","0","Ennamo Yeadho","spotify:track:25SOVnk2agskqzqeKPcx2Q","10","33","0.0341","90.986","4","https://api.spotify.com/v1/tracks/25SOVnk2agskqzqeKPcx2Q","audio_features","spotify:track:25SOVnk2agskqzqeKPcx2Q","0.692"
"0.0737","Raavanan","spotify:album:2GPtsYjjXtSrbx6ZcaZ7Mw","https://api.spotify.com/v1/audio-analysis/6FGa04I3aZfbXbmul8zKwG","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.854","273773","0.887","6FGa04I3aZfbXbmul8zKwG","0.000183","5","0.0591","-5.125","0","Kodu Poatta","spotify:track:6FGa04I3aZfbXbmul8zKwG","10","18","0.11","116.997","4","https://api.spotify.com/v1/tracks/6FGa04I3aZfbXbmul8zKwG","audio_features","spotify:track:6FGa04I3aZfbXbmul8zKwG","0.921"
"0.951","John Williams Conducts Music From Star Wars","spotify:album:7zzBcrBcrVDEnBcokERvze","https://api.spotify.com/v1/audio-analysis/3N1aXO8nWaS319G4srtO3c","John Williams","spotify:artist:3dRfiJ2650SZu6GbydcHNb","0.16","246520","0.0569","3N1aXO8nWaS319G4srtO3c","0.874","5","0.104","-19.813","1","Star Wars: Princess Leia","spotify:track:3N1aXO8nWaS319G4srtO3c","10","27","0.0445","73.302","5","https://api.spotify.com/v1/tracks/3N1aXO8nWaS319G4srtO3c","audio_features","spotify:track:3N1aXO8nWaS319G4srtO3c","0.0329"
"0.977","Amazing Brass","spotify:album:3zhYIa46mhn1ukpCARLoHf","https://api.spotify.com/v1/audio-analysis/69TD0czuQnkNyw7vNueHQI","Canadian Brass","spotify:artist:51LdwFHCk1yoK1jELZ4VOu","0.174","246227","0.0946","69TD0czuQnkNyw7vNueHQI","0.893","10","0.162","-13.24","1","Quintet","spotify:track:69TD0czuQnkNyw7vNueHQI","10","8","0.0401","105.83","3","https://api.spotify.com/v1/tracks/69TD0czuQnkNyw7vNueHQI","audio_features","spotify:track:69TD0czuQnkNyw7vNueHQI","0.0461"
"0.189","Parachutes","spotify:album:6ZG5lRT77aJ3btmArcykra","https://api.spotify.com/v1/audio-analysis/0R8P9KfGJCDULmlEoBagcO","Coldplay","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","0.561","273427","0.547","0R8P9KfGJCDULmlEoBagcO","0.00157","11","0.17","-7.496","0","Trouble","spotify:track:0R8P9KfGJCDULmlEoBagcO","10","71","0.0321","139.755","4","https://api.spotify.com/v1/tracks/0R8P9KfGJCDULmlEoBagcO","audio_features","spotify:track:0R8P9KfGJCDULmlEoBagcO","0.19"
"0.0603","Viva La Vida Or Death And All His Friends","spotify:album:1CEODgTmTwLyabvwd7HBty","https://api.spotify.com/v1/audio-analysis/1ZqHjApl3pfzwjweTfMi0g","Coldplay","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","0.345","222653","0.581","1ZqHjApl3pfzwjweTfMi0g","0.00127","1","0.115","-7.875","0","Violet Hill","spotify:track:1ZqHjApl3pfzwjweTfMi0g","10","62","0.0369","76.022","4","https://api.spotify.com/v1/tracks/1ZqHjApl3pfzwjweTfMi0g","audio_features","spotify:track:1ZqHjApl3pfzwjweTfMi0g","0.108"
"0.474","x (Wembley Edition)","spotify:album:6NoBzYmh5gUusGPCfg0pct","https://api.spotify.com/v1/audio-analysis/1Slwb6dOYkBlWal1PGtnNg","Ed Sheeran","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","0.781","281560","0.445","1Slwb6dOYkBlWal1PGtnNg","0","2","0.184","-6.061","1","Thinking Out Loud","spotify:track:1Slwb6dOYkBlWal1PGtnNg","10","67","0.0295","78.998","4","https://api.spotify.com/v1/tracks/1Slwb6dOYkBlWal1PGtnNg","audio_features","spotify:track:1Slwb6dOYkBlWal1PGtnNg","0.591"
"0.665","Glee: The Music, Volume 6","spotify:album:5nvqVolAZnL9C1i5j6qDKS","https://api.spotify.com/v1/audio-analysis/2Y3jOksd3DVmmznyGvMwzM","Glee Cast","spotify:artist:0SCbttzoZTnLFebDYmAWCm","0.472","98667","0.409","2Y3jOksd3DVmmznyGvMwzM","0","7","0.067","-6.561","1","Isn't She Lovely (Glee Cast Version)","spotify:track:2Y3jOksd3DVmmznyGvMwzM","10","47","0.0678","179.652","4","https://api.spotify.com/v1/tracks/2Y3jOksd3DVmmznyGvMwzM","audio_features","spotify:track:2Y3jOksd3DVmmznyGvMwzM","0.807"
"0.0125","Evolve","spotify:album:51s30K7a36ORx6AAaPBRRY","https://api.spotify.com/v1/audio-analysis/3mha0HzD52axbosG3H4Xsm","Imagine Dragons","spotify:artist:53XhwfbYqKCa1cC15pYq2q","0.344","231720","0.73","3mha0HzD52axbosG3H4Xsm","0.00039","8","0.0966","-6.582","1","Rise Up","spotify:track:3mha0HzD52axbosG3H4Xsm","10","68","0.0486","93.702","4","https://api.spotify.com/v1/tracks/3mha0HzD52axbosG3H4Xsm","audio_features","spotify:track:3mha0HzD52axbosG3H4Xsm","0.0769"
"0.384","Smoke + Mirrors (Deluxe)","spotify:album:6ecx4OFG0nlUMqAi9OXQER","https://api.spotify.com/v1/audio-analysis/1CQXNBt6zv15L8zDITcxRB","Imagine Dragons","spotify:artist:53XhwfbYqKCa1cC15pYq2q","0.561","192707","0.67","1CQXNBt6zv15L8zDITcxRB","0.00035","1","0.477","-8.138","1","I Bet My Life","spotify:track:1CQXNBt6zv15L8zDITcxRB","10","56","0.0422","107.986","4","https://api.spotify.com/v1/tracks/1CQXNBt6zv15L8zDITcxRB","audio_features","spotify:track:1CQXNBt6zv15L8zDITcxRB","0.572"
"0.856","Zubeidaa (Original Motion Picture Soundtrack)","spotify:album:5t0wkaiJ86D3MtdBhUevkd","https://api.spotify.com/v1/audio-analysis/2KXyqYaqUwPgQxtuRLHUf7","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.179","323960","0.221","2KXyqYaqUwPgQxtuRLHUf7","0.0123","6","0.112","-15.272","0","So Gaye Hain","spotify:track:2KXyqYaqUwPgQxtuRLHUf7","10","11","0.0352","79.621","4","https://api.spotify.com/v1/tracks/2KXyqYaqUwPgQxtuRLHUf7","audio_features","spotify:track:2KXyqYaqUwPgQxtuRLHUf7","0.166"
"0.00253","Melodrama","spotify:album:4oCGmYsAQOWt2ACWTpNUU6","https://api.spotify.com/v1/audio-analysis/1qXjolYMICsnISl8xZAbA2","Lorde","spotify:artist:163tK9Wjr9P9DmM0AVK7lm","0.638","221874","0.58","1qXjolYMICsnISl8xZAbA2","2.3E-05","1","0.128","-5.319","0","Perfect Places","spotify:track:1qXjolYMICsnISl8xZAbA2","10","68","0.0545","104.045","4","https://api.spotify.com/v1/tracks/1qXjolYMICsnISl8xZAbA2","audio_features","spotify:track:1qXjolYMICsnISl8xZAbA2","0.551"
"0.956","Christmas (Deluxe Special Edition)","spotify:album:7uVimUILdzSZG4KKKWToq0","https://api.spotify.com/v1/audio-analysis/1c0jPBEEdvbPHhVqQxJcdu","Michael Bublé","spotify:artist:1GxkXlMwML1oSg5eLPiAz3","0.204","240227","0.157","1c0jPBEEdvbPHhVqQxJcdu","0.0117","5","0.125","-12.147","1","Ave Maria","spotify:track:1c0jPBEEdvbPHhVqQxJcdu","10","74","0.0327","80.574","5","https://api.spotify.com/v1/tracks/1c0jPBEEdvbPHhVqQxJcdu","audio_features","spotify:track:1c0jPBEEdvbPHhVqQxJcdu","0.0668"
"0.702","To Be Loved","spotify:album:4Yf5LJfqpjgl1a4TBiCi07","https://api.spotify.com/v1/audio-analysis/1B8RSIxmwcjad7XUJjeCK2","Michael Bublé","spotify:artist:1GxkXlMwML1oSg5eLPiAz3","0.508","185693","0.537","1B8RSIxmwcjad7XUJjeCK2","0","9","0.362","-4.732","1","You Make Me Feel So Young","spotify:track:1B8RSIxmwcjad7XUJjeCK2","10","60","0.0441","129.865","4","https://api.spotify.com/v1/tracks/1B8RSIxmwcjad7XUJjeCK2","audio_features","spotify:track:1B8RSIxmwcjad7XUJjeCK2","0.644"
"0.0559","To Be Loved","spotify:album:4Yf5LJfqpjgl1a4TBiCi07","https://api.spotify.com/v1/audio-analysis/0mvkwaZMP2gAy2ApQLtZRv","Michael Bublé","spotify:artist:1GxkXlMwML1oSg5eLPiAz3","0.532","199267","0.795","0mvkwaZMP2gAy2ApQLtZRv","0","1","0.295","-3.979","1","It's A Beautiful Day","spotify:track:0mvkwaZMP2gAy2ApQLtZRv","10","64","0.0358","143.837","4","https://api.spotify.com/v1/tracks/0mvkwaZMP2gAy2ApQLtZRv","audio_features","spotify:track:0mvkwaZMP2gAy2ApQLtZRv","0.78"
"0.87","Abhiyum Naanum","spotify:album:6vPl4ZUZi1R7kCOzIyeSXu","https://api.spotify.com/v1/audio-analysis/5vHWcY7FNFpkGjIL9OsNZy","Kailash Kher","spotify:artist:4oVMLzAqW6qhRpZWt8fNw4","0.318","84720","0.234","5vHWcY7FNFpkGjIL9OsNZy","0","9","0.158","-9.201","1","Chinnamma Kalyanam","spotify:track:5vHWcY7FNFpkGjIL9OsNZy","10","5","0.0292","108.087","3","https://api.spotify.com/v1/tracks/5vHWcY7FNFpkGjIL9OsNZy","audio_features","spotify:track:5vHWcY7FNFpkGjIL9OsNZy","0.318"
"0.326","Zubeidaa (Original Motion Picture Soundtrack)","spotify:album:5t0wkaiJ86D3MtdBhUevkd","https://api.spotify.com/v1/audio-analysis/7cjf3AaEVaLLDvMXzZrVEn","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.389","298040","0.545","7cjf3AaEVaLLDvMXzZrVEn","0","6","0.077","-7.928","1","Hai Na","spotify:track:7cjf3AaEVaLLDvMXzZrVEn","10","15","0.0743","85.773","4","https://api.spotify.com/v1/tracks/7cjf3AaEVaLLDvMXzZrVEn","audio_features","spotify:track:7cjf3AaEVaLLDvMXzZrVEn","0.619"
"0.983","First Love [Repackage]","spotify:album:29DF36eNXcWhBoxC13Fb05","https://api.spotify.com/v1/audio-analysis/0Y7ounbIVE66AZ0Kkl83H6","Yiruma","spotify:artist:0fauHpmSHwodVYIjTqOGHz","0.386","223051","0.155","0Y7ounbIVE66AZ0Kkl83H6","0.904","0","0.0864","-24.236","1","Till I Find You","spotify:track:0Y7ounbIVE66AZ0Kkl83H6","10","25","0.0442","130.772","4","https://api.spotify.com/v1/tracks/0Y7ounbIVE66AZ0Kkl83H6","audio_features","spotify:track:0Y7ounbIVE66AZ0Kkl83H6","0.0778"
"0.991","First Love [Repackage]","spotify:album:29DF36eNXcWhBoxC13Fb05","https://api.spotify.com/v1/audio-analysis/7AD0Ie7QvKA5O4CC36dxfC","Yiruma","spotify:artist:0fauHpmSHwodVYIjTqOGHz","0.144","151069","0.0229","7AD0Ie7QvKA5O4CC36dxfC","0.808","0","0.0599","-25.696","1","Farewell","spotify:track:7AD0Ie7QvKA5O4CC36dxfC","10","24","0.0448","147.286","3","https://api.spotify.com/v1/tracks/7AD0Ie7QvKA5O4CC36dxfC","audio_features","spotify:track:7AD0Ie7QvKA5O4CC36dxfC","0.0384"
"0.923","Irony","spotify:album:2U4wYbbFaKQhnyKA605JqH","https://api.spotify.com/v1/audio-analysis/0Bv0qHGKNiwzDtHzXrjmIn","Sungha Jung","spotify:artist:3OpWOvjJnk86geCHrAxkHA","0.356","214467","0.23","0Bv0qHGKNiwzDtHzXrjmIn","0.801","6","0.112","-16.957","0","River Flows In You","spotify:track:0Bv0qHGKNiwzDtHzXrjmIn","10","44","0.0519","129.532","4","https://api.spotify.com/v1/tracks/0Bv0qHGKNiwzDtHzXrjmIn","audio_features","spotify:track:0Bv0qHGKNiwzDtHzXrjmIn","0.11"
"0.842","Perfect Blue","spotify:album:0AKxrsdTCYVEVEpAZJKvhS","https://api.spotify.com/v1/audio-analysis/01iZKHESl4Rm87YodTNRJM","Sungha Jung","spotify:artist:3OpWOvjJnk86geCHrAxkHA","0.666","218787","0.261","01iZKHESl4Rm87YodTNRJM","0.888","6","0.101","-14.791","0","Billie Jean","spotify:track:01iZKHESl4Rm87YodTNRJM","10","29","0.0667","122.132","4","https://api.spotify.com/v1/tracks/01iZKHESl4Rm87YodTNRJM","audio_features","spotify:track:01iZKHESl4Rm87YodTNRJM","0.949"
"0.844","Perfect Blue","spotify:album:0AKxrsdTCYVEVEpAZJKvhS","https://api.spotify.com/v1/audio-analysis/0YeKksCYLBqAcTKc6zSsFT","Sungha Jung","spotify:artist:3OpWOvjJnk86geCHrAxkHA","0.64","159053","0.346","0YeKksCYLBqAcTKc6zSsFT","0.845","1","0.102","-12.689","0","California Dreaming","spotify:track:0YeKksCYLBqAcTKc6zSsFT","10","30","0.0808","115.853","4","https://api.spotify.com/v1/tracks/0YeKksCYLBqAcTKc6zSsFT","audio_features","spotify:track:0YeKksCYLBqAcTKc6zSsFT","0.511"
"0.358","2CELLOS","spotify:album:72xurmaKSaTKQRJGuwRtQj","https://api.spotify.com/v1/audio-analysis/3xww0LAE9cIROt8aG20npu","2Cellos","spotify:artist:6Fi8CHfO8WGtu3yO8c2Mc4","0.565","242133","0.811","3xww0LAE9cIROt8aG20npu","0.774","2","0.124","-8.017","1","Where The Streets Have No Name","spotify:track:3xww0LAE9cIROt8aG20npu","10","33","0.0451","156.001","3","https://api.spotify.com/v1/tracks/3xww0LAE9cIROt8aG20npu","audio_features","spotify:track:3xww0LAE9cIROt8aG20npu","0.2"
"0.0914","Introducing A. R. Rahman","spotify:album:21DGvY9ZQP4Tx3zNBBu2Tu","https://api.spotify.com/v1/audio-analysis/3DlT3u5Ok51RSUXFlaK5pe","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.839","280693","0.438","3DlT3u5Ok51RSUXFlaK5pe","0","0","0.0583","-12.238","1","Usilampatti Penkutti","spotify:track:3DlT3u5Ok51RSUXFlaK5pe","9","16","0.103","101.367","4","https://api.spotify.com/v1/tracks/3DlT3u5Ok51RSUXFlaK5pe","audio_features","spotify:track:3DlT3u5Ok51RSUXFlaK5pe","0.446"
"0.558","I (Original Motion Picture Soundtrack)","spotify:album:1fYpftlxL5gVVKIz8kZ8lr","https://api.spotify.com/v1/audio-analysis/7mLEUzAulFygMchoGMrP8E","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.261","352711","0.603","7mLEUzAulFygMchoGMrP8E","0","0","0.184","-6.733","1","Ennodu Nee Irundhaal","spotify:track:7mLEUzAulFygMchoGMrP8E","9","38","0.0367","158.125","4","https://api.spotify.com/v1/tracks/7mLEUzAulFygMchoGMrP8E","audio_features","spotify:track:7mLEUzAulFygMchoGMrP8E","0.207"
"0.41","Vande Mataram","spotify:album:7zFbzmYGeZeIoplDTADF0Z","https://api.spotify.com/v1/audio-analysis/5fKHOzHH0sYjMY9Tv7CncR","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.538","330467","0.247","5fKHOzHH0sYjMY9Tv7CncR","0.00109","2","0.102","-21.388","1","Only You","spotify:track:5fKHOzHH0sYjMY9Tv7CncR","9","10","0.101","175.908","4","https://api.spotify.com/v1/tracks/5fKHOzHH0sYjMY9Tv7CncR","audio_features","spotify:track:5fKHOzHH0sYjMY9Tv7CncR","0.0753"
"0.478","Hello - Single","spotify:album:2Ci6kEfLwDYv3473T7Nnde","https://api.spotify.com/v1/audio-analysis/3WtesVnB4ihZ6XTN7CB3VU","Alaine","spotify:artist:62I2kfviQAwxvxNMvTj1Mc","0.637","274771","0.685","3WtesVnB4ihZ6XTN7CB3VU","0","5","0.185","-3.397","0","Hello","spotify:track:3WtesVnB4ihZ6XTN7CB3VU","9","30","0.0509","83.972","4","https://api.spotify.com/v1/tracks/3WtesVnB4ihZ6XTN7CB3VU","audio_features","spotify:track:3WtesVnB4ihZ6XTN7CB3VU","0.576"
"0.0179","Taal (Original Motion Picture Soundtrack)","spotify:album:7JPibXY0VcGuYDvr8r7kfh","https://api.spotify.com/v1/audio-analysis/3AemMBXKJWFd87svnFyrHy","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.753","427517","0.517","3AemMBXKJWFd87svnFyrHy","0.00497","7","0.405","-12.871","1","Kahin Aag Lage","spotify:track:3AemMBXKJWFd87svnFyrHy","9","28","0.115","94.851","4","https://api.spotify.com/v1/tracks/3AemMBXKJWFd87svnFyrHy","audio_features","spotify:track:3AemMBXKJWFd87svnFyrHy","0.454"
"0.387","Dear Zindagi (Original Motion Picture Soundtrack)","spotify:album:29njH6pDF6JE65D2VJbAxW","https://api.spotify.com/v1/audio-analysis/5b9x5sRIzAgXQw0dhGORO1","Amit Trivedi","spotify:artist:7HCqGPJcQTyGJ2yqntbuyr","0.707","199644","0.501","5b9x5sRIzAgXQw0dhGORO1","1.81E-06","4","0.095","-7.389","1","Tu Hi Hai","spotify:track:5b9x5sRIzAgXQw0dhGORO1","9","40","0.0372","93.978","4","https://api.spotify.com/v1/tracks/5b9x5sRIzAgXQw0dhGORO1","audio_features","spotify:track:5b9x5sRIzAgXQw0dhGORO1","0.542"
"0.229","Lagaan (Original Motion Picture Soundtrack)","spotify:album:1emmJiAJRnSYETup4o1UsM","https://api.spotify.com/v1/audio-analysis/0wnLMEOQlyW3Es1ag0HMVV","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.729","334707","0.505","0wnLMEOQlyW3Es1ag0HMVV","0","7","0.0975","-9.236","1","Radha Kaise Na Jale","spotify:track:0wnLMEOQlyW3Es1ag0HMVV","9","36","0.323","148.435","3","https://api.spotify.com/v1/tracks/0wnLMEOQlyW3Es1ag0HMVV","audio_features","spotify:track:0wnLMEOQlyW3Es1ag0HMVV","0.723"
"0.995","Amazing Brass","spotify:album:3zhYIa46mhn1ukpCARLoHf","https://api.spotify.com/v1/audio-analysis/0WGfFnnXllGXStdi57ykLM","Canadian Brass","spotify:artist:51LdwFHCk1yoK1jELZ4VOu","0.233","108680","0.12","0WGfFnnXllGXStdi57ykLM","0.93","7","0.123","-14.444","1","Wendet Euch Um Ihr Aderlein","spotify:track:0WGfFnnXllGXStdi57ykLM","9","7","0.0342","70.98","3","https://api.spotify.com/v1/tracks/0WGfFnnXllGXStdi57ykLM","audio_features","spotify:track:0WGfFnnXllGXStdi57ykLM","0.0369"
"0.396","Parachutes","spotify:album:6ZG5lRT77aJ3btmArcykra","https://api.spotify.com/v1/audio-analysis/2DHgvPQD1jApRnT1DBZdrS","Coldplay","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","0.493","256467","0.525","2DHgvPQD1jApRnT1DBZdrS","0.00736","7","0.0961","-9.342","0","High Speed","spotify:track:2DHgvPQD1jApRnT1DBZdrS","9","62","0.0301","154.448","4","https://api.spotify.com/v1/tracks/2DHgvPQD1jApRnT1DBZdrS","audio_features","spotify:track:2DHgvPQD1jApRnT1DBZdrS","0.248"
"0.00521","X & Y","spotify:album:4E7bV0pzG0LciBSWTszra6","https://api.spotify.com/v1/audio-analysis/0WWz2AaqxLoO0fa9ou6Fqc","Coldplay","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","0.49","328220","0.783","0WWz2AaqxLoO0fa9ou6Fqc","0.0361","8","0.0951","-8.994","0","White Shadows","spotify:track:0WWz2AaqxLoO0fa9ou6Fqc","9","55","0.0484","127.44","4","https://api.spotify.com/v1/tracks/0WWz2AaqxLoO0fa9ou6Fqc","audio_features","spotify:track:0WWz2AaqxLoO0fa9ou6Fqc","0.259"
"0.00853","Leave This Town","spotify:album:7yOgg9m947THkrE5bmNBWB","https://api.spotify.com/v1/audio-analysis/04Sl2hULaCVM7Iw8kzXPHN","Daughtry","spotify:artist:5P5FTygHyx2G57oszR3Wot","0.481","269693","0.779","04Sl2hULaCVM7Iw8kzXPHN","0","3","0.0993","-3.81","1","No Surprise","spotify:track:04Sl2hULaCVM7Iw8kzXPHN","9","46","0.031","96.029","4","https://api.spotify.com/v1/tracks/04Sl2hULaCVM7Iw8kzXPHN","audio_features","spotify:track:04Sl2hULaCVM7Iw8kzXPHN","0.142"
"0.879","MCP Performs Imagine Dragons: Evolve","spotify:album:7Jh5U5h6ckKiob1EyxuaWU","https://api.spotify.com/v1/audio-analysis/7w5N2fIxlwFRsaiuRsHzP1","Molotov Cocktail Piano","spotify:artist:72fQWyXObQBgUIUejMo6js","0.641","188313","0.299","7w5N2fIxlwFRsaiuRsHzP1","0.9","9","0.103","-18.857","0","I Don't Know Why","spotify:track:7w5N2fIxlwFRsaiuRsHzP1","9","3","0.0482","181.522","3","https://api.spotify.com/v1/tracks/7w5N2fIxlwFRsaiuRsHzP1","audio_features","spotify:track:7w5N2fIxlwFRsaiuRsHzP1","0.308"
